"global_id";"ID";"Year";"Month";"Name";"NumberOfPersons";
"global_id";"Код";"Год";"Месяц";"Имя";"Количество человек";
"423013038";"2772";"2017";"апрель";"Мила";"10";
"423013072";"2773";"2017";"апрель";"Светлана";"10";
"423013121";"2774";"2017";"апрель";"Амалия";"10";
"423013141";"2775";"2017";"апрель";"Антонина";"10";
"423013157";"2776";"2017";"апрель";"Айлин";"10";
"423013168";"2777";"2017";"апрель";"Айша";"10";
"423013180";"2778";"2017";"апрель";"Аврора";"9";
"423013192";"2779";"2017";"апрель";"Владислава";"9";
"423013204";"2780";"2017";"апрель";"Элина";"9";
"423013216";"2781";"2017";"апрель";"Мадина";"9";
"423013226";"2782";"2017";"апрель";"Малика";"8";
"423013236";"2783";"2017";"апрель";"Оливия";"8";
"423013248";"2784";"2017";"апрель";"Эвелина";"8";
"423013271";"2785";"2017";"апрель";"Серафима";"8";
"423013319";"2786";"2017";"апрель";"Евдокия";"8";
"423013350";"2787";"2017";"апрель";"Лиана";"7";
"423013394";"2788";"2017";"апрель";"Каролина";"7";
"423013443";"2789";"2017";"апрель";"Ариана";"7";
"423013452";"2790";"2017";"апрель";"Алла";"7";
"423013502";"2791";"2017";"апрель";"Амира";"7";
"423013553";"2792";"2017";"апрель";"Марианна";"7";
"423013566";"2793";"2017";"апрель";"Ярослава";"7";
"423013620";"2794";"2017";"апрель";"Лилия";"6";
"423013660";"2795";"2017";"апрель";"Лия";"6";
"423013714";"2796";"2017";"апрель";"Рада";"6";
"423013756";"2797";"2017";"апрель";"Самира";"6";
"423013817";"2798";"2017";"апрель";"Саида";"6";
"423013857";"2799";"2017";"апрель";"Тамара";"6";
"423013866";"2800";"2017";"апрель";"Алисия";"6";
"478883563";"2801";"2017";"май";"София, Софья";"308";
"478883628";"2802";"2017";"май";"Виктория";"214";
"478883687";"2803";"2017";"май";"Алиса";"208";
"478883763";"2804";"2017";"май";"Мария";"207";
"478883830";"2805";"2017";"май";"Анна";"202";
"478883884";"2806";"2017";"май";"Анастасия";"183";
"478883944";"2807";"2017";"май";"Александра";"171";
"478883985";"2808";"2017";"май";"Полина";"161";
"478884030";"2809";"2017";"май";"Елизавета";"159";
"478884078";"2810";"2017";"май";"Екатерина";"157";
"479222072";"2811";"2017";"май";"Дарья";"151";
"479222206";"2812";"2017";"май";"Арина";"134";
"479222272";"2813";"2017";"май";"Варвара";"127";
"479222324";"2814";"2017";"май";"Милана";"120";
"479222384";"2815";"2017";"май";"Василиса";"112";
"479222430";"2816";"2017";"май";"Ксения";"111";
"479222498";"2817";"2017";"май";"Ева";"108";
"479222574";"2818";"2017";"май";"Валерия";"91";
"479222660";"2819";"2017";"май";"Вероника";"83";
"479222708";"2820";"2017";"май";"Кира";"69";
"479222760";"2821";"2017";"май";"Таисия";"69";
"479222814";"2822";"2017";"май";"Ульяна";"58";
"479222868";"2823";"2017";"май";"Майя";"58";
"479222977";"2824";"2017";"май";"Алина";"57";
"479223043";"2825";"2017";"май";"Вера";"56";
"479223110";"2826";"2017";"май";"Алёна";"55";
"479223157";"2827";"2017";"май";"Маргарита";"47";
"479223199";"2828";"2017";"май";"Кристина";"46";
"479223236";"2829";"2017";"май";"Амина";"42";
"479223272";"2830";"2017";"май";"Мирослава";"42";
"479223316";"2831";"2017";"май";"Ника";"40";
"479223338";"2832";"2017";"май";"Диана";"39";
"479223386";"2833";"2017";"май";"Юлия";"37";
"479223432";"2834";"2017";"май";"Ольга";"36";
"479223499";"2835";"2017";"май";"Есения";"34";
"479223558";"2836";"2017";"май";"Ирина";"34";
"479223620";"2837";"2017";"май";"Яна";"31";
"479223682";"2838";"2017";"май";"Стефания";"26";
"479223750";"2839";"2017";"май";"Николь";"25";
"479223832";"2840";"2017";"май";"Сафия";"24";
"479223898";"2841";"2017";"май";"Светлана";"23";
"479223961";"2842";"2017";"май";"Ангелина";"23";
"479224072";"2843";"2017";"май";"Татьяна";"22";
"479224157";"2844";"2017";"май";"Эмилия";"22";
"479224245";"2845";"2017";"май";"Надежда";"21";
"479224338";"2846";"2017";"май";"Марьям";"20";
"479224425";"2847";"2017";"май";"Злата";"20";
"479224536";"2848";"2017";"май";"Евгения";"20";
"479224609";"2849";"2017";"май";"Елена";"19";
"479224684";"2850";"2017";"май";"Камилла, Камила";"19";
"479224851";"2851";"2017";"май";"Дарина";"18";
"479225003";"2852";"2017";"май";"Агата";"18";
"479225574";"2853";"2017";"май";"Лидия";"16";
"479225631";"2854";"2017";"май";"Мия";"16";
"479225785";"2855";"2017";"май";"Марина";"15";
"479225879";"2856";"2017";"май";"Зоя";"15";
"479225954";"2857";"2017";"май";"Алия";"15";
"479226025";"2858";"2017";"май";"Ярослава";"15";
"479226110";"2859";"2017";"май";"Амелия";"14";
"479226204";"2860";"2017";"май";"Милена";"14";
"479226345";"2861";"2017";"май";"Элина";"14";
"479226494";"2862";"2017";"май";"Амалия";"13";
"479226660";"2863";"2017";"май";"Аиша";"13";
"479226751";"2864";"2017";"май";"Лейла";"13";
"479226954";"2865";"2017";"май";"Аделина";"12";
"479227076";"2866";"2017";"май";"Марьяна";"12";
"479227166";"2867";"2017";"май";"Наталья, Наталия";"12";
"479227282";"2868";"2017";"май";"Мира";"11";
"479227380";"2869";"2017";"май";"Нина";"11";
"479227485";"2870";"2017";"май";"Оливия";"11";
"479227645";"2871";"2017";"май";"Самира";"11";
"479227789";"2872";"2017";"май";"Амира";"11";
"479227897";"2873";"2017";"май";"Лилия";"11";
"479227978";"2874";"2017";"май";"Ясмина";"11";
"479228067";"2875";"2017";"май";"Серафима";"10";
"479228132";"2876";"2017";"май";"Эвелина";"10";
"479228224";"2877";"2017";"май";"Фатима";"10";
"479228295";"2878";"2017";"май";"Хадиджа";"10";
"479228372";"2879";"2017";"май";"Олеся";"10";
"479228422";"2880";"2017";"май";"Пелагея";"10";
"479228465";"2881";"2017";"май";"Лея";"9";
"479228490";"2882";"2017";"май";"Антонина";"8";
"479228534";"2883";"2017";"май";"Агния";"8";
"479228570";"2884";"2017";"май";"Айлин";"8";
"479228608";"2885";"2017";"май";"Мадина";"8";
"479228881";"2886";"2017";"май";"Мелания";"8";
"479229037";"2887";"2017";"май";"Марта";"8";
"479229819";"2888";"2017";"май";"Любовь";"8";
"479229936";"2889";"2017";"май";"Сумая";"8";
"479230103";"2890";"2017";"май";"Эмма";"8";
"479230405";"2891";"2017";"май";"Малика";"7";
"479230498";"2892";"2017";"май";"Моника";"7";
"479230607";"2893";"2017";"май";"Альбина";"7";
"479230700";"2894";"2017";"май";"Аглая";"7";
"479230775";"2895";"2017";"май";"Адель";"7";
"479230857";"2896";"2017";"май";"Анфиса";"7";
"479230936";"2897";"2017";"май";"Ариана";"7";
"479231024";"2898";"2017";"май";"Карина";"7";
"479231097";"2899";"2017";"май";"Доминика";"6";
"479231151";"2900";"2017";"май";"Евдокия";"6";
"479508415";"2902";"2017";"июнь";"Мария";"253";
"479508553";"2901";"2017";"июнь";"София, Софья";"319";
"479508572";"2903";"2017";"июнь";"Анастасия";"204";
"479510079";"2904";"2017";"июнь";"Анна";"203";
"626764939";"2905";"2017";"июнь";"Виктория";"186";
"626765001";"2906";"2017";"июнь";"Алиса";"182";
"626765138";"2907";"2017";"июнь";"Александра";"159";
"626765240";"2908";"2017";"июнь";"Дарья";"151";
"626765295";"2909";"2017";"июнь";"Варвара";"149";
"626765346";"2910";"2017";"июнь";"Полина";"139";
"628442783";"2911";"2017";"июнь";"Елизавета";"136";
"628442817";"2912";"2017";"июнь";"Екатерина";"130";
"628442836";"2913";"2017";"июнь";"Ева";"129";
"628442860";"2914";"2017";"июнь";"Ксения";"126";
"628442896";"2915";"2017";"июнь";"Валерия";"120";
"628442936";"2916";"2017";"июнь";"Арина";"110";
"628442959";"2917";"2017";"июнь";"Вероника";"105";
"628442988";"2918";"2017";"июнь";"Василиса";"96";
"628443016";"2919";"2017";"июнь";"Милана";"81";
"628443041";"2920";"2017";"июнь";"Кира";"75";
"628443079";"2921";"2017";"июнь";"Таисия";"74";
"628443105";"2922";"2017";"июнь";"Вера";"62";
"628443124";"2923";"2017";"июнь";"Маргарита";"61";
"628443143";"2924";"2017";"июнь";"Ульяна";"60";
"628443168";"2925";"2017";"июнь";"Алёна";"59";
"628443196";"2926";"2017";"июнь";"Алина";"56";
"628443212";"2927";"2017";"июнь";"Мирослава";"51";
"628443236";"2928";"2017";"июнь";"Амина";"45";
"628443254";"2929";"2017";"июнь";"Кристина";"45";
"628443278";"2930";"2017";"июнь";"Елена";"37";
"628443320";"2931";"2017";"июнь";"Ольга";"37";
"628443338";"2932";"2017";"июнь";"Диана";"35";
"628443359";"2933";"2017";"июнь";"Юлия";"35";
"628443380";"2934";"2017";"июнь";"Есения";"34";
"628443421";"2935";"2017";"июнь";"Злата";"33";
"628443444";"2936";"2017";"июнь";"Майя";"32";
"628443467";"2937";"2017";"июнь";"Сафия";"31";
"628443517";"2938";"2017";"июнь";"Евгения";"28";
"628443540";"2939";"2017";"июнь";"Яна";"27";
"628443567";"2940";"2017";"июнь";"Татьяна";"26";
"628443603";"2941";"2017";"июнь";"Надежда";"26";
"628443637";"2942";"2017";"июнь";"Ирина";"25";
"628443733";"2943";"2017";"июнь";"Ангелина";"25";
"628443761";"2944";"2017";"июнь";"Агата";"23";
"628443790";"2945";"2017";"июнь";"Стефания";"23";
"628443832";"2946";"2017";"июнь";"Эмилия";"21";
"628443860";"2947";"2017";"июнь";"Марьям";"19";
"628443883";"2948";"2017";"июнь";"Николь";"18";
"628443911";"2949";"2017";"июнь";"Нина";"18";
"628443944";"2950";"2017";"июнь";"Ника";"17";
"628443969";"2951";"2017";"июнь";"Ясмина";"17";
"628444001";"2952";"2017";"июнь";"Марьяна";"16";
"628444042";"2953";"2017";"июнь";"Марина";"16";
"628444064";"2954";"2017";"июнь";"Милена";"16";
"628444092";"2955";"2017";"июнь";"Мелания";"15";
"628444128";"2956";"2017";"июнь";"Владислава";"15";
"628444152";"2957";"2017";"июнь";"Фатима";"14";
"628444178";"2958";"2017";"июнь";"Ярослава";"14";
"628444210";"2959";"2017";"июнь";"Лилия";"13";
"628444246";"2960";"2017";"июнь";"Любовь";"13";
"628444271";"2961";"2017";"июнь";"Олеся";"13";
"628444322";"2962";"2017";"июнь";"Мия";"13";
"628444369";"2963";"2017";"июнь";"Алия";"13";
"628444424";"2964";"2017";"июнь";"Алеся";"12";
"628444504";"2965";"2017";"июнь";"Агния";"12";
"628444538";"2966";"2017";"июнь";"Камила";"12";
"628444579";"2967";"2017";"июнь";"Карина";"12";
"628444645";"2968";"2017";"июнь";"Малика";"12";
"628445117";"2969";"2017";"июнь";"Мадина";"12";
"628445171";"2970";"2017";"июнь";"Светлана";"12";
"628446048";"2971";"2017";"июнь";"Эвелина";"11";
"628446065";"2972";"2017";"июнь";"Марианна";"11";
"628446086";"2973";"2017";"июнь";"Камилла";"11";
"628446108";"2974";"2017";"июнь";"Дарина";"11";
"628446124";"2975";"2017";"июнь";"Аиша";"11";
"628446137";"2976";"2017";"июнь";"Ариана";"11";
"628446157";"2977";"2017";"июнь";"Амелия";"11";
"628446179";"2978";"2017";"июнь";"Элина";"11";
"628446202";"2979";"2017";"июнь";"Амалия";"10";
"628446224";"2980";"2017";"июнь";"Айлин";"10";
"628446238";"2981";"2017";"июнь";"Аврора";"10";
"628446269";"2982";"2017";"июнь";"Евдокия";"10";
"628446303";"2983";"2017";"июнь";"Зоя";"10";
"628446331";"2984";"2017";"июнь";"Оливия";"10";
"628446352";"2985";"2017";"июнь";"Серафима";"10";
"628446388";"2986";"2017";"июнь";"Хадиджа";"9";
"628446416";"2987";"2017";"июнь";"Марта";"9";
"628446488";"2988";"2017";"июнь";"Лейла";"9";
"628446528";"2989";"2017";"июнь";"Каролина";"9";
"628446571";"2990";"2017";"июнь";"Лада";"9";
"628446617";"2991";"2017";"июнь";"Алисия";"9";
"628446795";"2992";"2017";"июнь";"Аделина";"8";
"628446811";"2993";"2017";"июнь";"Антонина";"8";
"628446829";"2994";"2017";"июнь";"Мила";"8";
"628446844";"2995";"2017";"июнь";"Раяна";"8";
"628446863";"2996";"2017";"июнь";"Сабина";"8";
"628446881";"2997";"2017";"июнь";"Эмма";"8";
"628446898";"2998";"2017";"июнь";"Юлиана";"7";
"628446930";"2999";"2017";"июнь";"Сара";"7";
"628446948";"3000";"2017";"июнь";"Лидия";"7";
"639909512";"3901";"2017";"июль";"София, Софья";"311";
"639909618";"3902";"2017";"июль";"Мария";"249";
"639910018";"3903";"2017";"июль";"Анна";"245";
"639910144";"3904";"2017";"июль";"Виктория";"187";
"639910523";"3905";"2017";"июль";"Анастасия";"187";
"639910624";"3906";"2017";"июль";"Алиса";"185";
"639911007";"3907";"2017";"июль";"Полина";"181";
"639911231";"3908";"2017";"июль";"Елизавета";"180";
"639911431";"3909";"2017";"июль";"Александра";"173";
"639911533";"3910";"2017";"июль";"Екатерина";"162";
"639911909";"4001";"2017";"август";"София, Софья";"336";
"639912308";"4002";"2017";"август";"Анна";"270";
"639912545";"4003";"2017";"август";"Мария";"242";
"639912718";"4004";"2017";"август";"Алиса";"210";
"639912873";"4005";"2017";"август";"Виктория";"194";
"639913120";"4006";"2017";"август";"Полина";"192";
"639913594";"4007";"2017";"август";"Екатерина";"177";
"639914002";"4008";"2017";"август";"Анастасия";"175";
"639914393";"4009";"2017";"август";"Елизавета";"165";
"639914474";"4010";"2017";"август";"Александра";"161";
"645553475";"3911";"2017";"июль";"Варвара";"157";
"645553476";"3912";"2017";"июль";"Вероника";"142";
"645553477";"3913";"2017";"июль";"Ксения";"133";
"645553478";"3914";"2017";"июль";"Дарья";"129";
"645553479";"3915";"2017";"июль";"Ева";"122";
"645553481";"3916";"2017";"июль";"Василиса";"102";
"645553482";"3917";"2017";"июль";"Арина";"101";
"645553483";"3918";"2017";"июль";"Валерия";"101";
"645553496";"3919";"2017";"июль";"Милана";"87";
"645553497";"3920";"2017";"июль";"Ульяна";"86";
"645553498";"3921";"2017";"июль";"Маргарита";"74";
"645553499";"3922";"2017";"июль";"Кира";"70";
"645553505";"3923";"2017";"июль";"Таисия";"70";
"645553512";"3924";"2017";"июль";"Вера";"63";
"645553513";"3925";"2017";"июль";"Ольга";"61";
"645553514";"3926";"2017";"июль";"Юлия";"56";
"645553516";"3927";"2017";"июль";"Алина";"51";
"645553551";"3928";"2017";"июль";"Алёна";"50";
"645553553";"3929";"2017";"июль";"Ангелина";"46";
"645553554";"3930";"2017";"июль";"Мирослава";"45";
"659325992";"3931";"2017";"июль";"Амина";"43";
"659325993";"3932";"2017";"июль";"Яна";"41";
"659325994";"3933";"2017";"июль";"Кристина";"38";
"659325995";"3934";"2017";"июль";"Евгения";"35";
"659325996";"3935";"2017";"июль";"Диана";"34";
"659325997";"3936";"2017";"июль";"Майя";"31";
"659325998";"3937";"2017";"июль";"Стефания";"30";
"659326003";"3938";"2017";"июль";"Есения";"30";
"659326004";"3939";"2017";"июль";"Николь";"28";
"659326006";"3940";"2017";"июль";"Сафия";"26";
"659326007";"3941";"2017";"июль";"Ярослава";"24";
"659326008";"3942";"2017";"июль";"Злата";"23";
"659326009";"3943";"2017";"июль";"Мелания";"23";
"659326014";"3944";"2017";"июль";"Самира";"23";
"659326015";"3945";"2017";"июль";"Татьяна";"23";
"659326016";"3946";"2017";"июль";"Эмилия";"22";
"659326018";"3947";"2017";"июль";"Элина";"21";
"659326019";"3948";"2017";"июль";"Ирина";"21";
"659326020";"3949";"2017";"июль";"Ника";"20";
"659326025";"3950";"2017";"июль";"Нина";"20";
"659326026";"3951";"2017";"июль";"Марина";"19";
"659326027";"3952";"2017";"июль";"Елена";"19";
"659326708";"3953";"2017";"июль";"Мия";"19";
"659327641";"3954";"2017";"июль";"Олеся, Алеся";"19";
"659328390";"3955";"2017";"июль";"Алия";"18";
"659329035";"3956";"2017";"июль";"Амелия";"18";
"659329384";"3957";"2017";"июль";"Ясмина";"18";
"659331019";"3958";"2017";"июль";"Светлана";"17";
"659331826";"3959";"2017";"июль";"Марьям";"16";
"659333091";"3960";"2017";"июль";"Аделина";"16";
"659335033";"3961";"2017";"июль";"Надежда";"16";
"659340604";"3962";"2017";"июль";"Милена";"16";
"659343011";"3963";"2017";"июль";"Серафима";"15";
"659343964";"3964";"2017";"июль";"Агата";"15";
"659345692";"3965";"2017";"июль";"Зоя";"15";
"659348753";"3966";"2017";"июль";"Антонина";"15";
"659350619";"3967";"2017";"июль";"Аиша, Айша";"14";
"659352629";"3968";"2017";"июль";"Малика";"14";
"659355254";"3969";"2017";"июль";"Камилла";"14";
"659358995";"3970";"2017";"июль";"Оливия";"14";
"659363532";"3971";"2017";"июль";"Мадина";"14";
"659368493";"3972";"2017";"июль";"Айлин";"14";
"659373868";"3973";"2017";"июль";"Дарина";"13";
"659377469";"3974";"2017";"июль";"Карина";"12";
"659390162";"3975";"2017";"июль";"Алисия";"12";
"659400591";"3976";"2017";"июль";"Амира";"12";
"659408430";"3977";"2017";"июль";"Ариана";"12";
"659412124";"3978";"2017";"июль";"Сара";"12";
"659415145";"3979";"2017";"июль";"Лилия";"11";
"659418631";"3980";"2017";"июль";"Эмма";"11";
"659422501";"3981";"2017";"июль";"Агния";"11";
"659425177";"3982";"2017";"июль";"Каролина";"10";
"659429949";"3983";"2017";"июль";"Фатима";"10";
"659434636";"3984";"2017";"июль";"Марианна";"10";
"659445046";"3985";"2017";"июль";"Наталья, Наталия";"10";
"659447230";"3986";"2017";"июль";"Сумая";"9";
"659448805";"3987";"2017";"июль";"Лидия";"8";
"659450282";"3988";"2017";"июль";"Мила";"8";
"659452677";"3989";"2017";"июль";"Мелисса";"8";
"659454406";"3990";"2017";"июль";"Влада";"8";
"659456641";"3991";"2017";"июль";"Аглая";"8";
"659459306";"3992";"2017";"июль";"Амалия";"8";
"659461297";"3993";"2017";"июль";"Лиана";"8";
"659465372";"3994";"2017";"июль";"Сабина";"8";
"659468513";"3995";"2017";"июль";"Ася";"7";
"659470328";"3996";"2017";"июль";"Юлиана";"7";
"659474284";"3997";"2017";"июль";"Анисия";"7";
"659481651";"3998";"2017";"июль";"Аврора";"7";
"659486359";"3999";"2017";"июль";"Евангелина";"7";
"659492608";"4000";"2017";"июль";"Лейла";"7";
"659877650";"4011";"2017";"август";"Дарья";"159";
"659878328";"4012";"2017";"август";"Ева";"142";
"659878881";"4013";"2017";"август";"Арина";"139";
"659879380";"4014";"2017";"август";"Варвара";"136";
"659879881";"4015";"2017";"август";"Вероника";"130";
"659880378";"4016";"2017";"август";"Василиса";"114";
"659880789";"4017";"2017";"август";"Ксения";"111";
"659881284";"4018";"2017";"август";"Милана";"102";
"659881746";"4019";"2017";"август";"Валерия";"89";
"659882180";"4020";"2017";"август";"Ульяна";"78";
"659882684";"4021";"2017";"август";"Кира";"71";
"659883188";"4022";"2017";"август";"Вера";"62";
"659883789";"4023";"2017";"август";"Маргарита";"61";
"659884192";"4024";"2017";"август";"Мирослава";"61";
"659884746";"4025";"2017";"август";"Алина";"58";
"659885409";"4026";"2017";"август";"Алёна";"55";
"659885958";"4027";"2017";"август";"Таисия";"55";
"659886532";"4028";"2017";"август";"Кристина";"54";
"659887195";"4029";"2017";"август";"Юлия";"51";
"659887949";"4030";"2017";"август";"Диана";"46";
"659888772";"4031";"2017";"август";"Амина";"44";
"659889368";"4032";"2017";"август";"Стефания";"41";
"659889952";"4033";"2017";"август";"Ольга";"37";
"659890717";"4034";"2017";"август";"Ирина";"35";
"659905443";"4035";"2017";"август";"Яна";"35";
"659906075";"4036";"2017";"август";"Майя";"30";
"659906686";"4037";"2017";"август";"Елена";"30";
"659907185";"4038";"2017";"август";"Есения";"30";
"659907867";"4039";"2017";"август";"Аделина";"29";
"659908624";"4040";"2017";"август";"Евгения";"29";
"659909155";"4041";"2017";"август";"Эмилия";"29";
"659909674";"4042";"2017";"август";"Ника";"27";
"659910215";"4043";"2017";"август";"Сафия";"26";
"659910802";"4044";"2017";"август";"Агата";"25";
"659911438";"4045";"2017";"август";"Ангелина";"25";
"659912157";"4046";"2017";"август";"Наталья, Наталия";"25";
"659912930";"4047";"2017";"август";"Марина";"24";
"659913490";"4048";"2017";"август";"Марьям";"23";
"659914268";"4049";"2017";"август";"Мелания";"21";
"659917838";"4050";"2017";"август";"Камилла, Камила";"21";
"659918649";"4051";"2017";"август";"Злата";"19";
"659919261";"4052";"2017";"август";"Мира";"19";
"659920059";"4053";"2017";"август";"Татьяна";"19";
"659920479";"4054";"2017";"август";"Дарина";"19";
"659921252";"4055";"2017";"август";"Надежда";"19";
"659922017";"4056";"2017";"август";"Милена";"18";
"659923671";"4057";"2017";"август";"Алия";"18";
"659924217";"4058";"2017";"август";"Нина";"18";
"659924827";"4059";"2017";"август";"Амелия";"18";
"659925666";"4060";"2017";"август";"Элина";"18";
"659926208";"4061";"2017";"август";"Ярослава";"17";
"659927313";"4062";"2017";"август";"Фатима";"17";
"659928036";"4063";"2017";"август";"Ясмина";"15";
"659929178";"4064";"2017";"август";"Лейла";"15";
"659930020";"4065";"2017";"август";"Владислава";"14";
"659930770";"4066";"2017";"август";"Самира";"14";
"659931608";"4067";"2017";"август";"Лилия";"14";
"659932502";"4068";"2017";"август";"Мия";"14";
"659933357";"4069";"2017";"август";"Айлин";"14";
"659933975";"4070";"2017";"август";"Эмма";"14";
"659934588";"4071";"2017";"август";"Серафима";"13";
"659935514";"4072";"2017";"август";"Любовь";"13";
"659936323";"4073";"2017";"август";"Агния";"13";
"659937039";"4074";"2017";"август";"Николь";"12";
"659937700";"4075";"2017";"август";"Аиша";"12";
"659938611";"4076";"2017";"август";"Оливия";"12";
"659940258";"4077";"2017";"август";"Малика";"12";
"659941536";"4078";"2017";"август";"Светлана";"11";
"659942737";"4079";"2017";"август";"Мадина";"11";
"659944007";"4080";"2017";"август";"Антонина";"11";
"659945075";"4081";"2017";"август";"Олеся";"11";
"659946294";"4082";"2017";"август";"Алисия";"10";
"659947153";"4083";"2017";"август";"Аглая";"10";
"659948132";"4084";"2017";"август";"Ариана";"10";
"659949252";"4085";"2017";"август";"Изабелла";"9";
"659949982";"4086";"2017";"август";"Асия";"9";
"659951040";"4087";"2017";"август";"Лидия";"9";
"659951826";"4088";"2017";"август";"Каролина";"9";
"659953459";"4089";"2017";"август";"Марианна";"9";
"659954119";"4090";"2017";"август";"Лада";"9";
"659955241";"4091";"2017";"август";"Эвелина";"8";
"659956002";"4092";"2017";"август";"Аврора";"8";
"659956785";"4093";"2017";"август";"Сара";"8";
"659957594";"4094";"2017";"август";"Сабрина";"7";
"659958317";"4095";"2017";"август";"Сумая";"7";
"659959118";"4096";"2017";"август";"Марта";"7";
"659960271";"4097";"2017";"август";"Раяна";"7";
"659961662";"4098";"2017";"август";"Амира";"7";
"659962437";"4099";"2017";"август";"Мариям";"7";
"659963676";"4100";"2017";"август";"Евдокия";"7";
"724932525";"4101";"2017";"сентябрь";"София, Софья";"302";
"724932527";"4102";"2017";"сентябрь";"Мария";"236";
"724932529";"4103";"2017";"сентябрь";"Анна";"233";
"724932530";"4104";"2017";"сентябрь";"Алиса";"190";
"724932531";"4105";"2017";"сентябрь";"Елизавета";"175";
"724932534";"4106";"2017";"сентябрь";"Виктория";"161";
"724932535";"4107";"2017";"сентябрь";"Полина";"152";
"724932536";"4108";"2017";"сентябрь";"Дарья";"145";
"724932537";"4109";"2017";"сентябрь";"Ева";"143";
"724932538";"4110";"2017";"сентябрь";"Анастасия";"138";
"800428828";"4201";"2017";"октябрь";"София, Софья";"405";
"800437678";"4202";"2017";"октябрь";"Анна";"242";
"800443513";"4203";"2017";"октябрь";"Мария";"229";
"800445740";"4204";"2017";"октябрь";"Алиса";"183";
"800455859";"4205";"2017";"октябрь";"Полина";"179";
"800461693";"4206";"2017";"октябрь";"Виктория";"173";
"800466558";"4207";"2017";"октябрь";"Анастасия";"164";
"800471005";"4208";"2017";"октябрь";"Варвара";"155";
"800477305";"4209";"2017";"октябрь";"Елизавета";"152";
"800478789";"4210";"2017";"октябрь";"Дарья";"137";
"800481771";"4301";"2017";"ноябрь";"София, Софья";"291";
"800485765";"4302";"2017";"ноябрь";"Мария";"213";
"800486429";"4303";"2017";"ноябрь";"Анна";"210";
"800489370";"4304";"2017";"ноябрь";"Анастасия";"195";
"800494258";"4305";"2017";"ноябрь";"Алиса";"191";
"800495367";"4306";"2017";"ноябрь";"Виктория";"173";
"800497039";"4307";"2017";"ноябрь";"Елизавета";"160";
"800497040";"4308";"2017";"ноябрь";"Александра";"156";
"800498768";"4309";"2017";"ноябрь";"Полина";"155";
"800503214";"4310";"2017";"ноябрь";"Екатерина";"133";
"817129356";"4311";"2017";"ноябрь";"Варвара";"131";
"817133282";"4312";"2017";"ноябрь";"Дарья";"121";
"817135245";"4313";"2017";"ноябрь";"Арина";"117";
"817137392";"4314";"2017";"ноябрь";"Милана";"117";
"817139408";"4315";"2017";"ноябрь";"Вероника";"112";
"817141192";"4316";"2017";"ноябрь";"Ева";"110";
"817143167";"4317";"2017";"ноябрь";"Ксения";"100";
"817145616";"4318";"2017";"ноябрь";"Василиса";"88";
"817147746";"4319";"2017";"ноябрь";"Валерия";"69";
"817149591";"4320";"2017";"ноябрь";"Маргарита";"66";
"817152413";"4321";"2017";"ноябрь";"Мирослава";"62";
"817154770";"4322";"2017";"ноябрь";"Кира";"62";
"817156668";"4323";"2017";"ноябрь";"Таисия";"61";
"817158629";"4324";"2017";"ноябрь";"Алёна";"57";
"817160844";"4325";"2017";"ноябрь";"Вера";"53";
"817162110";"4326";"2017";"ноябрь";"Ульяна";"53";
"817164107";"4327";"2017";"ноябрь";"Амина";"49";
"817166725";"4328";"2017";"ноябрь";"Алина";"48";
"817168259";"4329";"2017";"ноябрь";"Ольга";"29";
"817169838";"4330";"2017";"ноябрь";"Кристина";"38";
"817171523";"4331";"2017";"ноябрь";"Стефания";"37";
"817174739";"4332";"2017";"ноябрь";"Юлия";"36";
"817176769";"4333";"2017";"ноябрь";"Диана";"35";
"817178737";"4334";"2017";"ноябрь";"Злата";"34";
"817180862";"4335";"2017";"ноябрь";"Ангелина";"34";
"817182860";"4336";"2017";"ноябрь";"Есения";"33";
"817184849";"4337";"2017";"ноябрь";"Евгения";"31";
"817187265";"4338";"2017";"ноябрь";"Сафия";"31";
"817189347";"4339";"2017";"ноябрь";"Эмилия";"26";
"817191617";"4340";"2017";"ноябрь";"Агата";"26";
"817193794";"4341";"2017";"ноябрь";"Нина";"24";
"817196091";"4342";"2017";"ноябрь";"Яна";"24";
"817197929";"4343";"2017";"ноябрь";"Майя";"23";
"817199690";"4344";"2017";"ноябрь";"Татьяна";"23";
"817202167";"4345";"2017";"ноябрь";"Милена";"21";
"817203988";"4346";"2017";"ноябрь";"Марьям";"21";
"817205847";"4347";"2017";"ноябрь";"Аделина";"21";
"817207970";"4348";"2017";"ноябрь";"Амелия";"21";
"817209658";"4349";"2017";"ноябрь";"Ирина";"21";
"817212398";"4350";"2017";"ноябрь";"Мия";"20";
"817214342";"4351";"2017";"ноябрь";"Елена";"19";
"817216270";"4352";"2017";"ноябрь";"Дарина";"19";
"817219226";"4353";"2017";"ноябрь";"Лидия";"18";
"817221522";"4354";"2017";"ноябрь";"Айлин";"18";
"817223835";"4355";"2017";"ноябрь";"Светлана";"18";
"817225832";"4356";"2017";"ноябрь";"Ника";"17";
"817228431";"4357";"2017";"ноябрь";"Зоя";"17";
"817230077";"4358";"2017";"ноябрь";"Мадина";"16";
"817231969";"4359";"2017";"ноябрь";"Элина";"16";
"817234085";"4360";"2017";"ноябрь";"Ярослава";"16";
"817237144";"4361";"2017";"ноябрь";"Наталья, Наталия";"15";
"817242090";"4362";"2017";"ноябрь";"Аврора";"15";
"817244903";"4363";"2017";"ноябрь";"Алия";"14";
